scenario,latencyAvg,rps,latencyMax,latencyStdev,totalRequests,latency99,debit,timeout,read,write,connect,name,cpu_0,dram_0,cpu,dram,level,display_name,classification,database,language,os,framework,webserver,orm,platform,approach,status,5xx
json,0.0001991,,0.00375,0.0003306,2016469.0,0.00234,18.18MB,,,,,servant,1859.3013763427728,392.0894317626953,3534.6758728027344,794.3792686462402,16.0,servant,micro,none,haskell,linux,servant,warp,raw,wai,realistic,sucess,
json,0.0002755,,0.00459,0.0004553,3228949.0,0.0029,29.11MB,,,,,servant,2181.347274780273,450.2277221679688,4167.658477783203,917.4229354858398,32.0,servant,micro,none,haskell,linux,servant,warp,raw,wai,realistic,sucess,
json,0.0002718,,0.0051600000000000005,0.00040748,3615298.0,0.0028,32.59MB,,,,,servant,2206.483444213867,449.6997947692871,4207.779876708984,921.9928131103516,64.0,servant,micro,none,haskell,linux,servant,warp,raw,wai,realistic,sucess,
json,0.00056606,,0.009689999999999999,0.00076037,6172990.0,0.0038,55.65MB,,,,,servant,2288.646255493164,509.678035736084,4347.491088867188,1023.8121910095216,128.0,servant,micro,none,haskell,linux,servant,warp,raw,wai,realistic,sucess,
json,0.00087,,0.04834,0.00101,7185392.0,0.00432,64.88MB,,,,,servant,2309.0909729003906,518.9334411621094,4381.439987182617,1037.9034004211426,256.0,servant,micro,none,haskell,linux,servant,warp,raw,wai,realistic,sucess,
json,0.0023799999999999997,,0.52702,0.01112,7026279.0,0.010320000000000001,63.34MB,,,,,servant,2286.387924194336,512.6205863952637,4332.329681396484,1027.7367248535156,512.0,servant,micro,none,haskell,linux,servant,warp,raw,wai,realistic,sucess,
plaintext,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,dart2,482.8498229980469,107.05294799804688,854.1672973632812,212.16363525390625,0.0,Dart2,platform,none,dart,linux,none,none,none,none,stripped,sucess,
plaintext,0.01264,,0.17250000000000001,0.009890000000000001,4397162.0,0.0,30.09MB,,,,,dart2,2279.194290161133,439.5405387878418,4325.210739135742,860.237060546875,256.0,Dart2,platform,none,dart,linux,none,none,none,none,stripped,sucess,
plaintext,0.040299999999999996,,0.35758,0.02443,4571709.0,0.10301,31.24MB,0.0,71.0,0.0,0.0,dart2,2308.2196044921875,447.7764320373535,4367.977676391602,875.4863471984863,1024.0,Dart2,platform,none,dart,linux,none,none,none,none,stripped,sucess,
plaintext,0.14567,,1.37,0.08715,4437363.0,0.35302,30.32MB,0.0,2488.0,0.0,0.0,dart2,2226.188003540039,431.2678985595703,4208.396484375,842.5722770690918,4096.0,Dart2,platform,none,dart,linux,none,none,none,none,stripped,sucess,
plaintext,0.32253,,3.85,0.1906,4255123.0,0.79011,29.07MB,31.0,7484.0,0.0,0.0,dart2,2335.0865478515625,457.828727722168,4421.235626220703,893.7967300415039,16384.0,Dart2,platform,none,dart,linux,none,none,none,none,stripped,sucess,
plaintext,0.41927,,7.81,0.23931,4499266.0,1.09,30.74MB,5.0,20669.0,0.0,4137.0,dart2,2391.671417236328,464.7920913696289,4513.63298034668,908.7096099853516,32384.0,Dart2,platform,none,dart,linux,none,none,none,none,stripped,sucess,
json,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,dart2,454.1891784667969,104.45947265625,805.395751953125,204.9371452331543,0.0,Dart2,platform,none,dart,linux,none,none,none,none,stripped,sucess,
json,0.00022656,,0.01184,0.00033973,1556879.0,0.00136,12.11MB,,,,,dart2,1887.364501953125,357.1189498901367,3512.911727905273,689.5042610168457,16.0,Dart2,platform,none,dart,linux,none,none,none,none,stripped,sucess,
json,0.00031501999999999995,,0.01813,0.00046192,2341838.0,0.00196,18.22MB,,,,,dart2,2093.5366821289062,389.8015480041504,4000.3927612304688,758.061466217041,32.0,Dart2,platform,none,dart,linux,none,none,none,none,stripped,sucess,
json,0.00034646,,0.01617,0.00039682,2425164.0,0.00139,18.87MB,,,,,dart2,2061.894775390625,383.5809364318848,3928.156372070313,747.1594619750977,64.0,Dart2,platform,none,dart,linux,none,none,none,none,stripped,sucess,
json,0.00109,,0.05396,0.00185,3393159.0,0.00979,26.40MB,,,,,dart2,2256.193893432617,420.9635124206543,4278.643997192383,821.7123374938965,128.0,Dart2,platform,none,dart,linux,none,none,none,none,stripped,sucess,
json,0.00191,,0.07748000000000001,0.00277,3462207.0,0.01439,26.94MB,,,,,dart2,2273.720916748047,421.1951141357422,4310.226287841797,824.0790863037109,256.0,Dart2,platform,none,dart,linux,none,none,none,none,stripped,sucess,
json,0.00321,,0.06097,0.0032400000000000003,3536729.0,0.01747,27.52MB,,,,,dart2,2225.292205810547,413.9216995239258,4209.681213378906,810.3901901245117,512.0,Dart2,platform,none,dart,linux,none,none,none,none,stripped,sucess,
plaintext,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,aspcore-vb-mw,507.7208404541016,109.0239143371582,876.1051788330078,215.1038246154785,0.0,"ASP.NET Core, Middleware",micro,none,vb,linux,asp.net core,kestrel,raw,.net,realistic,sucess,
plaintext,0.0008481599999999999,,0.2191,0.0022500000000000003,96718398.0,0.0,605.75MB,,,,,aspcore-vb-mw,2626.810775756836,406.66162490844727,5008.729232788086,821.1747207641602,256.0,"ASP.NET Core, Middleware",micro,none,vb,linux,asp.net core,kestrel,raw,.net,realistic,sucess,
plaintext,0.00195,,0.05706000000000001,0.00182,101761306.0,0.01055,637.31MB,,,,,aspcore-vb-mw,2659.1402893066406,410.8311614990234,5056.74479675293,835.3594779968262,1024.0,"ASP.NET Core, Middleware",micro,none,vb,linux,asp.net core,kestrel,raw,.net,realistic,sucess,
plaintext,0.00767,,0.24473,0.006370000000000001,97118986.0,0.01899,608.25MB,0.0,1714.0,0.0,0.0,aspcore-vb-mw,2636.803680419922,467.9568214416504,4986.195693969727,904.9010314941406,4096.0,"ASP.NET Core, Middleware",micro,none,vb,linux,asp.net core,kestrel,raw,.net,realistic,sucess,
plaintext,0.028239999999999998,,0.71352,0.0175,99903603.0,0.0611,625.63MB,0.0,6034.0,0.0,0.0,aspcore-vb-mw,2687.5478515625,476.0638275146485,5095.528167724609,940.1685066223145,16384.0,"ASP.NET Core, Middleware",micro,none,vb,linux,asp.net core,kestrel,raw,.net,realistic,sucess,
plaintext,0.04814,,0.77876,0.033060000000000006,91779615.0,0.10209,574.93MB,0.0,3756.0,0.0,5507.0,aspcore-vb-mw,2565.202423095703,452.7473983764648,4860.681732177734,897.2771224975586,32384.0,"ASP.NET Core, Middleware",micro,none,vb,linux,asp.net core,kestrel,raw,.net,realistic,sucess,
json,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,aspcore-vb-mw,458.8644409179688,101.95208358764648,815.7644653320312,201.10870361328125,0.0,"ASP.NET Core, Middleware",micro,none,vb,linux,asp.net core,kestrel,raw,.net,realistic,sucess,
json,0.00013371,,0.027620000000000002,0.00058609,2682927.0,0.00026399999999999997,19.35MB,,,,,aspcore-vb-mw,2117.946044921875,355.6575508117676,4012.521087646485,683.6297454833984,16.0,"ASP.NET Core, Middleware",micro,none,vb,linux,asp.net core,kestrel,raw,.net,realistic,sucess,
json,0.00036995999999999996,,0.09820999999999999,0.00378,4850805.0,0.000401,34.98MB,,,,,aspcore-vb-mw,2214.4937744140625,383.0947723388672,4192.019180297852,729.2970733642578,32.0,"ASP.NET Core, Middleware",micro,none,vb,linux,asp.net core,kestrel,raw,.net,realistic,sucess,
json,0.00014073,,0.02679,0.00045931,5861552.0,0.000202,42.27MB,,,,,aspcore-vb-mw,2193.6504974365234,379.17408752441406,4137.04069519043,727.5161018371582,64.0,"ASP.NET Core, Middleware",micro,none,vb,linux,asp.net core,kestrel,raw,.net,realistic,sucess,
json,0.00020272999999999998,,0.03096,0.00069332,13323400.0,0.000363,96.09MB,,,,,aspcore-vb-mw,2424.613342285156,456.38438415527344,4570.283935546875,858.4964904785156,128.0,"ASP.NET Core, Middleware",micro,none,vb,linux,asp.net core,kestrel,raw,.net,realistic,sucess,
json,0.00042662,,0.028399999999999998,0.00103,14546026.0,0.00532,104.91MB,,,,,aspcore-vb-mw,2421.2769470214844,438.20751571655273,4576.555389404297,840.5037727355957,256.0,"ASP.NET Core, Middleware",micro,none,vb,linux,asp.net core,kestrel,raw,.net,realistic,sucess,
json,0.00075649,,0.20415,0.00204,15313151.0,0.00664,110.44MB,,,,,aspcore-vb-mw,2418.4405670166016,409.3995132446289,4584.288879394531,845.614086151123,512.0,"ASP.NET Core, Middleware",micro,none,vb,linux,asp.net core,kestrel,raw,.net,realistic,sucess,
plaintext,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,dia,448.37657165527344,102.01973724365234,801.2621765136719,200.02677536010745,0.0,Dia,micro,none,dart,linux,dia,none,none,none,realistic,sucess,
plaintext,0.42691,,6.87,0.90013,256177.0,4.84,3.11MB,,,,,dia,1191.8807067871094,274.74320220947266,1776.5072174072266,530.6581535339355,256.0,Dia,micro,none,dart,linux,dia,none,none,none,realistic,sucess,
plaintext,0.5335700000000001,,7.97,1.02,256016.0,5.56,3.11MB,116.0,580.0,0.0,0.0,dia,1199.802474975586,274.4594078063965,1772.946029663086,528.7351913452148,1024.0,Dia,micro,none,dart,linux,dia,none,none,none,realistic,sucess,
plaintext,0.55763,,7.70,0.71112,257531.0,4.71,3.13MB,104.0,1829.0,0.0,0.0,dia,1259.2883605957031,286.8026313781738,1863.6855163574216,553.6052360534668,4096.0,Dia,micro,none,dart,linux,dia,none,none,none,realistic,sucess,
plaintext,1.08,,7.27,0.26197000000000004,261440.0,1.17,3.18MB,44.0,924.0,0.0,0.0,dia,1184.8223266601562,272.2818031311035,1756.134735107422,525.7794227600098,16384.0,Dia,micro,none,dart,linux,dia,none,none,none,realistic,sucess,
plaintext,1.27,,6.75,0.24523,257633.0,1.37,3.13MB,40.0,2785.0,0.0,4195.0,dia,1184.9867401123047,272.188175201416,1772.7272491455078,525.0357284545898,32384.0,Dia,micro,none,dart,linux,dia,none,none,none,realistic,sucess,
json,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,dia,467.786361694336,107.2761116027832,831.4619750976562,212.4209899902344,0.0,Dia,micro,none,dart,linux,dia,none,none,none,realistic,sucess,
json,0.00165,,0.00381,0.00012799,191924.0,0.00214,2.53MB,,,,,dia,1220.4849700927734,268.52552032470703,1790.600341796875,521.7343444824219,16.0,Dia,micro,none,dart,linux,dia,none,none,none,realistic,sucess,
json,0.00331,,0.00976,0.0002596,192741.0,0.00405,2.53MB,,,,,dia,1222.624771118164,268.4292869567871,1791.4231567382812,521.7377662658691,32.0,Dia,micro,none,dart,linux,dia,none,none,none,realistic,sucess,
json,0.0041600000000000005,,0.0167,0.00036889999999999997,191976.0,0.005019999999999999,2.52MB,,,,,dia,1259.3023529052734,274.9858741760254,1838.8401947021484,533.7214813232422,64.0,Dia,micro,none,dart,linux,dia,none,none,none,realistic,sucess,
json,0.0129,,0.20722000000000002,0.00468,188453.0,0.01535,2.48MB,,,,,dia,1226.0199127197266,268.8977813720703,1818.2638702392576,522.3010101318359,128.0,Dia,micro,none,dart,linux,dia,none,none,none,realistic,sucess,
json,0.02586,,0.44511,0.012740000000000001,188751.0,0.030170000000000002,2.48MB,,,,,dia,1263.7413024902344,285.2337913513184,1948.170211791992,553.528507232666,256.0,Dia,micro,none,dart,linux,dia,none,none,none,realistic,sucess,
json,0.06458,,2.09,0.11631000000000001,178147.0,0.62722,2.34MB,,,,,dia,1201.6400604248047,275.8645477294922,1878.290771484375,532.9048004150391,512.0,Dia,micro,none,dart,linux,dia,none,none,none,realistic,sucess,
fortune,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,
plaintext,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,
db,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,
update,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,
json,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,
query,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,
fortune,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,genhttp,461.8618774414063,99.44710540771484,817.4368438720703,196.85264205932617,0.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
fortune,0.00087,,0.024739999999999998,0.00159,467560.0,0.01009,33.08MB,,,,,genhttp,1870.536117553711,307.00418853759766,3459.592483520508,615.6415367126465,16.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
fortune,0.0010400000000000001,,0.027100000000000003,0.00202,887213.0,0.01288,62.76MB,,,,,genhttp,2188.9008026123047,335.30026626586914,4110.767425537109,682.5020980834961,32.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
fortune,0.00109,,0.02558,0.00215,1040143.0,0.013869999999999999,73.58MB,,,,,genhttp,2227.312942504883,338.5179786682129,4219.31640625,689.7050399780273,64.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
fortune,0.00266,,0.0453,0.00405,1426606.0,0.02234,100.92MB,,,,,genhttp,2326.1553802490234,363.81101989746094,4419.323425292969,738.8453941345215,128.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
fortune,0.00485,,0.4148,0.01159,1349118.0,0.02643,95.54MB,,,,,genhttp,2321.55712890625,362.2062110900879,4404.750839233398,739.2211608886719,256.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
fortune,0.007940000000000001,,0.042710000000000005,0.00525,1337791.0,0.03154,94.66MB,,,,,genhttp,2447.30192565918,384.6826095581055,4636.467880249023,784.2531661987305,512.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
plaintext,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,genhttp,506.18482971191406,107.42783737182616,866.2708129882812,211.9370079040528,0.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
plaintext,0.00384,,0.23268,0.00371,12873193.0,0.0,92.85MB,0.0,5.0,0.0,0.0,genhttp,2483.648162841797,324.3432846069336,4742.7698974609375,646.3654098510742,256.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
plaintext,0.01351,,0.26389999999999997,0.00932,13019427.0,0.03786,93.90MB,0.0,259.0,0.0,0.0,genhttp,2499.279922485352,326.1407890319824,4757.427398681641,651.417537689209,1024.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
plaintext,0.03576,,0.55226,0.02238,13008306.0,0.08363,93.82MB,0.0,3144.0,0.0,0.0,genhttp,2429.1943359375,317.3367500305176,4616.797714233398,636.9420738220215,4096.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
plaintext,0.14432,,1.68,0.07393000000000001,12688956.0,0.28987,91.51MB,0.0,9158.0,0.0,0.0,genhttp,2549.628860473633,338.3111457824707,4844.998458862305,677.5897026062012,16384.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
plaintext,0.26531,,7.05,0.13922,12733932.0,0.52283,91.83MB,2.0,10842.0,0.0,4248.0,genhttp,2613.180435180664,346.95495223999023,4965.479919433594,696.9748916625977,32384.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
db,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,genhttp,513.0603332519531,116.92185974121094,888.0353240966797,229.38533401489252,0.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
db,0.0008350399999999999,,0.02649,0.00125,440770.0,0.0061200000000000004,4.02MB,,,,,genhttp,1806.9971160888672,304.44770431518555,3427.021133422852,597.8693923950195,16.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
db,0.00109,,0.03049,0.00216,829640.0,0.01417,7.56MB,,,,,genhttp,2113.8399200439453,326.68753814697266,4038.2455291748047,649.3579559326172,32.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
db,0.0010500000000000002,,0.0292,0.00197,994066.0,0.0129,9.06MB,,,,,genhttp,2253.861618041992,335.3213081359863,4287.457244873047,670.8256874084473,64.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
db,0.0023799999999999997,,0.04954,0.0034,1391669.0,0.02088,12.68MB,,,,,genhttp,2296.6712799072266,342.08407974243164,4374.526138305664,690.9447174072266,128.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
db,0.00431,,0.045770000000000005,0.00401,1329375.0,0.024730000000000002,12.12MB,,,,,genhttp,2315.457778930664,343.4027709960937,4399.465545654297,695.2908592224121,256.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
db,0.00779,,0.047130000000000005,0.00447,1323474.0,0.03106,12.06MB,,,,,genhttp,2323.138229370117,346.826229095459,4409.039688110352,699.4827194213867,512.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
update,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,genhttp,483.9357604980469,106.0154151916504,852.2826080322266,205.6822662353516,0.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
update,0.00852,,0.21800999999999998,0.00497,1182056.0,0.02977,10.71MB,,,,,genhttp,2417.2591705322266,365.5736083984375,4605.294647216797,734.5609474182129,1.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
update,0.48533,,8.00,0.68678,22938.0,4.29,212.87KB,8.0,0.0,0.0,0.0,genhttp,1810.0015106201167,268.7979202270508,3458.428466796875,602.0770416259766,5.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
update,0.48058,,7.89,0.64137,22927.0,4.01,212.76KB,,,,,genhttp,1756.5179138183594,260.88304901123047,3356.19873046875,584.2541961669922,10.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
update,0.41746,,2.95,0.15083000000000002,22925.0,1.20,212.87KB,,,,,genhttp,1765.2669677734375,263.7827949523926,3371.305892944336,589.5277442932129,15.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
update,0.40531,,2.19,0.14896,22977.0,1.18,213.25KB,,,,,genhttp,1759.300765991211,263.0021209716797,3359.218688964844,587.5964813232422,20.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
update,0.40802,,4.51,0.31969000000000003,22976.0,2.02,213.27KB,,,,,genhttp,1754.8497009277344,262.4913139343262,3351.5831909179688,586.5604019165039,30.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
update,0.44499,,7.99,0.62065,22879.0,3.77,212.36KB,47.0,0.0,0.0,0.0,genhttp,1836.8636474609373,275.0480766296387,3510.7079162597656,615.718677520752,50.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
json,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,genhttp,583.6376800537109,126.73438262939452,991.3258514404296,247.6601829528809,0.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
json,0.00016866,,0.019039999999999998,0.00065863,2347051.0,0.000185,21.27MB,,,,,genhttp,1975.6414184570312,297.963436126709,3662.623672485352,601.0469169616699,16.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
json,0.00027076,,0.02284,0.00122,4102084.0,0.00529,37.17MB,,,,,genhttp,2245.5545043945312,320.451904296875,4262.541915893555,654.875675201416,32.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
json,0.00027929,,0.02552,0.0012900000000000001,4801148.0,0.00419,43.51MB,,,,,genhttp,2370.496536254883,335.7234115600586,4473.719284057617,678.4333534240723,64.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
json,0.00077547,,0.08801,0.00334,7163562.0,0.014580000000000001,64.92MB,,,,,genhttp,2443.120590209961,352.9893379211426,4639.513214111328,710.7367172241211,128.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
json,0.00099,,0.22069,0.00228,6843787.0,0.01278,62.02MB,,,,,genhttp,2428.380187988281,354.4084243774414,4595.759735107422,707.4335861206055,256.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
json,0.00328,,1.67,0.02925,6687920.0,0.01747,60.61MB,,,,,genhttp,2335.948928833008,340.255916595459,4429.851806640625,683.3635864257812,512.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
query,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,genhttp,467.8607940673828,99.61273574829102,827.7077331542969,197.79861450195312,0.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
query,0.00856,,0.42733,0.01233,1266394.0,0.03311,11.67MB,,,,,genhttp,2424.564208984375,362.9971694946289,4616.45426940918,736.0959205627441,1.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
query,0.02032,,0.24069000000000002,0.00749,465715.0,0.046340000000000006,6.85MB,,,,,genhttp,2352.5047912597656,352.4403839111328,4472.632873535156,710.9073181152344,5.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
query,0.03674,,0.07429000000000001,0.00742,261794.0,0.06252,5.67MB,,,,,genhttp,2366.987747192383,355.6034240722656,4486.566207885742,714.4848785400391,10.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
query,0.05335,,0.09206,0.00884,180245.0,0.07834,5.14MB,,,,,genhttp,2367.7159423828125,353.26008224487305,4479.629150390625,711.4076042175293,15.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
query,0.06952,,0.11198000000000001,0.00985,138337.0,0.09512999999999999,4.90MB,,,,,genhttp,2367.261367797852,353.178825378418,4477.49055480957,711.0018615722656,20.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
query,0.10144,,0.14649,0.011130000000000001,94707.0,0.125,4.66MB,,,,,genhttp,2378.0753784179688,356.1997375488281,4487.477828979492,715.4773178100586,30.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
query,0.16551,,0.2442,0.01399,57884.0,0.22297,4.44MB,,,,,genhttp,2299.348602294922,345.86462020874023,4340.036560058594,690.173168182373,50.0,GenHTTP,fullstack,postgres,c#,linux,genhttp,genhttp,raw,.net,realistic,sucess,
fortune,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,aspcore-mono-mw-pg,481.9284973144531,107.66316604614258,845.6204223632812,211.07816696166992,0.0,"ASP.NET Core [Middleware, Mono, Pg]",micro,postgres,c#,linux,asp.net core,kestrel,raw,.net,realistic,sucess,
fortune,0.00059009,,0.00934,0.00035316,573806.0,0.0020499999999999997,37.22MB,,,,,aspcore-mono-mw-pg,1858.6548767089844,319.5509147644043,3573.743103027344,624.0795440673828,16.0,"ASP.NET Core [Middleware, Mono, Pg]",micro,postgres,c#,linux,asp.net core,kestrel,raw,.net,realistic,sucess,
fortune,0.00111,,0.0224,0.00139,807829.0,0.00759,52.40MB,,,,,aspcore-mono-mw-pg,1979.885284423828,338.5959243774414,3786.978775024414,653.4875373840332,32.0,"ASP.NET Core [Middleware, Mono, Pg]",micro,postgres,c#,linux,asp.net core,kestrel,raw,.net,realistic,sucess,
fortune,0.0015400000000000001,,0.026600000000000002,0.00206,709123.0,0.00956,45.99MB,,,,,aspcore-mono-mw-pg,1935.2371520996087,335.19524002075195,3672.203994750977,641.4716720581055,64.0,"ASP.NET Core [Middleware, Mono, Pg]",micro,postgres,c#,linux,asp.net core,kestrel,raw,.net,realistic,sucess,
fortune,0.00475,,0.03114,0.004370000000000001,598152.0,0.01742,38.80MB,,,,,aspcore-mono-mw-pg,1840.9065551757808,328.2465476989746,3468.173797607422,623.3754959106445,128.0,"ASP.NET Core [Middleware, Mono, Pg]",micro,postgres,c#,linux,asp.net core,kestrel,raw,.net,realistic,sucess,
fortune,0.00851,,0.20557,0.005860000000000001,586705.0,0.02445,38.09MB,,,,,aspcore-mono-mw-pg,1803.1036529541016,327.4181289672852,3390.4915313720703,622.0530242919922,256.0,"ASP.NET Core [Middleware, Mono, Pg]",micro,postgres,c#,linux,asp.net core,kestrel,raw,.net,realistic,sucess,
fortune,0.01561,,0.21553,0.00754,609628.0,0.03824,39.56MB,,,,,aspcore-mono-mw-pg,1703.6126861572266,319.1044235229492,3199.008544921875,614.379638671875,512.0,"ASP.NET Core [Middleware, Mono, Pg]",micro,postgres,c#,linux,asp.net core,kestrel,raw,.net,realistic,sucess,
db,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,aspcore-mono-mw-pg,456.6442565917969,103.32465744018556,804.9221649169922,202.22099685668945,0.0,"ASP.NET Core [Middleware, Mono, Pg]",micro,postgres,c#,linux,asp.net core,kestrel,raw,.net,realistic,sucess,
db,0.00050668,,0.00766,0.00030977999999999995,662993.0,0.00198,4.90MB,,,,,aspcore-mono-mw-pg,1908.6561584472656,329.0836410522461,3586.710922241211,635.0946311950684,16.0,"ASP.NET Core [Middleware, Mono, Pg]",micro,postgres,c#,linux,asp.net core,kestrel,raw,.net,realistic,sucess,
db,0.0007450299999999999,,0.02186,0.0008316900000000001,1056357.0,0.00379,7.81MB,,,,,aspcore-mono-mw-pg,2014.189208984375,350.8694190979004,3821.980758666992,664.4900856018066,32.0,"ASP.NET Core [Middleware, Mono, Pg]",micro,postgres,c#,linux,asp.net core,kestrel,raw,.net,realistic,sucess,
db,0.0008405599999999999,,0.0182,0.0010400000000000001,1129942.0,0.00485,8.35MB,,,,,aspcore-mono-mw-pg,1982.1781463623047,354.2614288330078,3792.529312133789,656.1427421569824,64.0,"ASP.NET Core [Middleware, Mono, Pg]",micro,postgres,c#,linux,asp.net core,kestrel,raw,.net,realistic,sucess,
db,0.00182,,0.02029,0.00188,1634615.0,0.00979,12.08MB,,,,,aspcore-mono-mw-pg,1937.5027770996087,357.7270317077637,3654.724914550781,671.0515403747559,128.0,"ASP.NET Core [Middleware, Mono, Pg]",micro,postgres,c#,linux,asp.net core,kestrel,raw,.net,realistic,sucess,
db,0.00334,,0.028329999999999998,0.00278,1598289.0,0.014400000000000001,11.82MB,,,,,aspcore-mono-mw-pg,1861.0028991699216,352.5672645568848,3502.7872009277344,660.7153244018555,256.0,"ASP.NET Core [Middleware, Mono, Pg]",micro,postgres,c#,linux,asp.net core,kestrel,raw,.net,realistic,sucess,
db,0.00735,,0.21830000000000002,0.00451,1324263.0,0.021230000000000002,9.79MB,,,,,aspcore-mono-mw-pg,1702.911605834961,339.3199043273926,3193.290573120117,640.0501174926758,512.0,"ASP.NET Core [Middleware, Mono, Pg]",micro,postgres,c#,linux,asp.net core,kestrel,raw,.net,realistic,sucess,
